camera_qty,pos_x,pos_y
3,37.58893585,127.0873108
4,37.5935936,127.0881577
4,37.59505463,127.0880356
4,37.59501114,127.0828974
3,37.59314731,127.084235
2,37.59289169,127.0814972
1,37.59209061,127.082016
3,37.59227371,127.0815125
3,37.59279672,127.0836989
3,37.59444046,127.0810623
3,37.59370041,127.0853653
4,37.5940782,127.0817626
5,37.59301758,127.0849762
4,37.59466792,127.0900529
4,37.59415158,127.0894051
3,37.59457017,127.0921061
5,37.59270096,127.0747528
3,37.59307982,127.0824238
2,37.59498505,127.0850017
4,37.60310083,127.0757466
1,37.60444168,127.0747409
1,37.60044479,127.0752716
3,37.60438156,127.0781479
3,37.59506989,127.071022
3,37.5963009,127.0738948
1,37.59770203,127.0747986
3,37.60407257,127.0824585
3,37.5995903,127.0805511
2,37.60045242,127.0845947
3,37.60287094,127.0810547
3,37.60070038,127.0819244
2,37.60297394,127.0841751
2,37.60292435,127.0847015
4,37.60568237,127.0819016
2,37.59972382,127.082901
1,37.59960556,127.0850983
2,37.60346985,127.0817795
1,37.59827423,127.0809097
3,37.6019516,127.0851135
2,37.60486065,127.0802276
2,37.60137859,127.0833063
3,37.60204315,127.0811462
4,37.6030389,127.0819989
4,37.6036644,127.0857315
3,37.60666275,127.0817947
4,37.59902573,127.0837021
1,37.60238266,127.0819168
4,37.60316849,127.0798798
3,37.6007576,127.0824661
1,37.59883499,127.0812988
4,37.60065842,127.0837479
4,37.604227,127.0803417
2,37.60183162,127.0861195
1,37.60107825,127.0853121
4,37.6035194,127.0829697
2,37.58981466,127.0773315
4,37.58893238,127.078213
5,37.59048298,127.0777836
3,37.5909011,127.0740946
2,37.59211273,127.0781201
1,37.58852223,127.0840455
1,37.59203339,127.0857239
2,37.60328674,127.0932465
4,37.60569382,127.0927429
3,37.60207748,127.0875549
2,37.6000824,127.0878448
2,37.60387421,127.0874786
2,37.60174942,127.0934067
2,37.60219574,127.0927429
2,37.59991455,127.088562
2,37.60101668,127.0868236
1,37.59922028,127.0862198
3,37.5978241,127.0867615
3,37.59682083,127.0836334
2,37.59963989,127.0857391
2,37.59888458,127.0856857
2,37.5982132,127.086174
2,37.59999084,127.0871048
3,37.60110092,127.0911179
3,37.59848404,127.0870972
1,37.58801744,127.093401
1,37.58950043,127.0859146
2,37.5858078,127.0914493
1,37.59153366,127.0925064
2,37.59042384,127.0891135
2,37.61109821,127.075023
1,37.61668777,127.0848541
1,37.61703873,127.0881424
3,37.61489105,127.084671
1,37.61140615,127.0790982
1,37.60439957,127.0748926
1,37.59926605,127.0737381
1,37.59571075,127.0731735
5,37.59804026,127.0774879
1,37.60383606,127.0849228
2,37.60109107,127.0857995
2,37.60403604,127.0805286
3,37.60496805,127.100657
3,37.59839516,127.1040852
4,37.59135971,127.0799652
4,37.58805506,127.0744996
1,37.60662727,127.0766907
3,37.61616775,127.0858008
4,37.60070664,127.0929965
2,37.61149979,127.0795898
1,37.59033203,127.075325
4,37.58685303,127.0802307
3,37.5865447,127.0764731
1,37.58800888,127.0829315
2,37.58794785,127.0812454
2,37.58888626,127.0831223
1,37.59111023,127.0846634
3,37.59043121,127.0739822
1,37.58823929,127.0808216
2,37.591334,127.0832424
3,37.5879097,127.0777893
1,37.58713913,127.0790863
1,37.58953094,127.0831299
4,37.58369064,127.093544
1,37.5847435,127.0883408
2,37.58779526,127.0853271
2,37.58965683,127.0871353
2,37.58607864,127.0839157
4,37.58979416,127.0934296
2,37.58460236,127.0839767
2,37.59135818,127.0861893
3,37.58547092,127.0901099
2,37.58909225,127.0875626
3,37.58627701,127.0855637
4,37.58937836,127.0915985
1,37.591465,127.0891418
1,37.58724213,127.0937271
3,37.58662415,127.0887222
1,37.58734131,127.0921478
4,37.58587574,127.0914494
1,37.59027729,127.0879836
2,37.589737,127.086763
1,37.59050129,127.0917005
3,37.5918826,127.0926498
3,37.59024794,127.0862819
3,37.58770008,127.0926933
1,37.59381126,127.0927863
5,37.58863704,127.0860095
1,37.59101868,127.091095
3,37.58426666,127.0877838
3,37.58440018,127.0860977
1,37.59181016,127.0921184
4,37.5843544,127.0869293
3,37.58694084,127.0916091
2,37.57472307,127.0858298
2,37.59348348,127.0776224
2,37.59270064,127.0798847
3,37.60266179,127.0865344
3,37.59598872,127.078216
2,37.59379962,127.0714586
2,37.59448765,127.0732567
2,37.59633001,127.0709051
2,37.5912547,127.1030409
2,37.59528783,127.0766841
2,37.61722767,127.1006182
4,37.59992106,127.0894701
2,37.60875308,127.0747187
2,37.60796319,127.0756635
2,37.60680938,127.0782726
2,37.60904694,127.0796127
2,37.61436459,127.0817458
2,37.61122478,127.0813521
7,37.58703732,127.0893161
2,37.58455236,127.0892755
2,37.58598705,127.0884172
2,37.58969582,127.0903377
3,37.58889379,127.0893987
4,37.578228,127.0818634
3,37.58006836,127.0908408
4,37.58051073,127.0864165
2,37.57959592,127.0844602
2,37.57450094,127.0876029
2,37.57172504,127.0862751
2,37.57151298,127.0827117
2,37.58552556,127.096624
2,37.5919684,127.0835279
3,37.58988478,127.0760724
3,37.59086199,127.0754111
2,37.60261043,127.1010143
2,37.59914866,127.102665
2,37.59997064,127.1069956
2,37.60080488,127.1059869
2,37.60042235,127.1048187
2,37.5913006,127.0970897
2,37.59380186,127.1027397
3,37.59220294,127.0760023
2,37.58727264,127.0845642
4,37.58842087,127.0901871
1,37.59243461,127.0881651
4,37.58587646,127.0859451
1,37.59169724,127.091216
3,37.58653259,127.0901947
4,37.58433533,127.0912323
2,37.58498484,127.0844649
1,37.59269675,127.092849
3,37.58703183,127.0874546
4,37.58525085,127.0889511
1,37.5928457,127.0897413
1,37.58612823,127.0939713
4,37.5852623,127.0938187
1,37.58823395,127.0938416
3,37.58626175,127.0924606
5,37.58861754,127.0919368
1,37.59012985,127.0854568
1,37.59102249,127.0898132
2,37.58770752,127.0887375
4,37.58417815,127.0931081
4,37.58496475,127.0902557
1,37.58964539,127.0881958
1,37.59140097,127.0915673
2,37.60355759,127.0947418
3,37.61347961,127.0912247
4,37.60255432,127.0958099
4,37.603665,127.0954812
5,37.60250467,127.0949572
5,37.6065729,127.0919046
2,37.61782455,127.1011887
3,37.60502625,127.0966873
2,37.60170364,127.0986557
3,37.60259876,127.0973476
3,37.60242844,127.0995789
2,37.60323715,127.0986328
2,37.60064697,127.0989838
3,37.62044144,127.1062469
1,37.61658062,127.0934168
4,37.61724763,127.1089852
4,37.60227648,127.0968602
3,37.61711378,127.1015406
1,37.6083815,127.0988815
1,37.60843996,127.0971965
4,37.61459732,127.1007996
3,37.61044312,127.095932
2,37.60127258,127.0978317
4,37.60054016,127.0985413
4,37.60490799,127.0988922
4,37.60694504,127.0971375
4,37.60741043,127.0995865
4,37.6058964,127.0979713
2,37.60139084,127.0996933
1,37.61350675,127.1054068
2,37.59202576,127.080925
2,37.59397888,127.0834198
4,37.59636688,127.0879822
1,37.5933609,127.0810013
3,37.5934805,127.0749782
1,37.59475327,127.0819702
4,37.59535356,127.0842558
3,37.59455835,127.0867817
2,37.59434201,127.0882678
4,37.59520275,127.089267
5,37.5929184,127.0782166
3,37.59408058,127.0796319
5,37.59577942,127.0881729
1,37.59192276,127.0896378
1,37.59009933,127.0902409
3,37.59103394,127.0887299
3,37.59060287,127.0877151
2,37.59070195,127.0868494
1,37.61058807,127.0728683
4,37.61497116,127.0731201
4,37.60500717,127.0754013
3,37.60887909,127.0771561
4,37.61063057,127.0764832
4,37.60764694,127.0736771
1,37.61304092,127.074501
4,37.61345266,127.0728426
1,37.61422124,127.0737088
3,37.6182495,127.0845989
2,37.61558342,127.0872631
1,37.60877965,127.0808826
1,37.6101656,127.0794229
1,37.60921897,127.0811844
3,37.61597443,127.0837784
1,37.61621534,127.0799463
4,37.6174202,127.0819702
3,37.61473083,127.084343
3,37.61850739,127.0862885
3,37.6167717,127.0812454
4,37.61619285,127.0784395
3,37.59734344,127.0761108
1,37.59579838,127.0708616
4,37.59577666,127.0775109
3,37.59700775,127.0740051
3,37.59768295,127.0728378
1,37.5968132,127.071022
3,37.5940361,127.0713806
3,37.59761429,127.079422
4,37.60058751,127.0787329
6,37.59851795,127.0764471
3,37.60005987,127.0737691
1,37.60046387,127.085083
3,37.60026169,127.0829163
3,37.60437034,127.0809627
1,37.60273743,127.0834885
4,37.60587192,127.0832542
3,37.60456056,127.0821337
4,37.59971619,127.081832
4,37.59874895,127.0826786
2,37.58877232,127.0868043
2,37.58880083,127.0869409
2,37.58883734,127.0871257
2,37.58862686,127.0872269
3,37.60925674,127.0815582
2,37.60949326,127.0812225
3,37.60892105,127.0815659
3,37.61907959,127.1115646
3,37.61926342,127.1108557
2,37.60824966,127.0926056
4,37.61263845,127.0887777
1,37.60845817,127.0941408
2,37.61572715,127.0913353
1,37.61302986,127.0887959
1,37.61423492,127.089188
1,37.61382294,127.0886002
1,37.60791865,127.0923038
1,37.61338806,127.0942078
1,37.61392995,127.0983043
1,37.61353683,127.11129
1,37.61457062,127.1122131
1,37.61590958,127.1078644
1,37.61655807,127.109024
3,37.61730194,127.1112061
1,37.61703491,127.1105042
1,37.61717606,127.1099319
1,37.61224033,127.0971116
3,37.61091232,127.0941467
3,37.60866928,127.0872498
1,37.60460254,127.0978188
4,37.57574463,127.0839996
1,37.57679184,127.086513
3,37.57519401,127.0823473
1,37.57294817,127.0826759
1,37.57572283,127.0833332
4,37.57412796,127.0841868
1,37.57245643,127.0810189
1,37.57090378,127.0869064
3,37.57284399,127.0847776
4,37.57517046,127.0846351
3,37.57394968,127.0829947
4,37.5755003,127.0814319
1,37.57204722,127.0815917
4,37.57329941,127.0816727
4,37.57470703,127.0828934
3,37.57627487,127.0853424
1,37.57574463,127.0870438
1,37.57179006,127.0878337
1,37.57645416,127.0875473
2,37.57605362,127.0826492
1,37.57276062,127.083264
3,37.5775528,127.0803604
2,37.58868027,127.0812149
3,37.59055328,127.0832901
2,37.58917618,127.0837021
1,37.59014893,127.0721283
1,37.5915451,127.0849228
3,37.58908247,127.0809125
4,37.58843994,127.0765533
3,37.5869754,127.0741366
4,37.58813477,127.0783463
4,37.59185028,127.074379
1,37.58678055,127.0772247
4,37.58894712,127.0743428
1,37.59086609,127.0809021
1,37.58824158,127.0790558
4,37.58698509,127.0782852
2,37.59836786,127.0829846
3,37.60457993,127.0900345
3,37.60419083,127.0924149
3,37.60166931,127.0884094
1,37.60171127,127.0870819
3,37.59991821,127.0907752
3,37.59765244,127.0883636
1,37.60046005,127.0919342
1,37.59683228,127.083931
3,37.59635544,127.0840149
3,37.60055972,127.0902278
4,37.60198975,127.0890198
1,37.60031891,127.086586
6,37.59835662,127.0877687
2,37.59993362,127.0952301
3,37.59897488,127.0927687
3,37.59699631,127.0842896
4,37.60045242,127.0912476
2,37.59921462,127.0943852
4,37.60187426,127.0914743
2,37.59760733,127.0852728
1,37.600793,127.0883653
1,37.5990671,127.0864953
2,37.59450912,127.0953293
3,37.59165192,127.1002197
2,37.59022734,127.1004945
2,37.59244919,127.0982819
2,37.59363174,127.0949783
4,37.59030533,127.099556
4,37.59167357,127.0981754
5,37.59446335,127.0971527
1,37.58972168,127.1009903
2,37.59318193,127.1016675
1,37.59307149,127.0941966
4,37.59116745,127.0942307
4,37.59220387,127.0941253
2,37.59375365,127.0941023
5,37.59353886,127.099833
4,37.59225863,127.1004539
1,37.59183945,127.1017354
2,37.5900823,127.1008773
1,37.59122125,127.1013843
2,37.59259796,127.1024704
3,37.59377054,127.1031019
3,37.59441757,127.1010056
3,37.59064484,127.0948334
4,37.59430895,127.0987213
4,37.59026958,127.1023266
4,37.59361229,127.1021178
1,37.59235382,127.1012115
3,37.59329987,127.0974731
1,37.58992767,127.0992584
4,37.59405136,127.0954666
5,37.59093857,127.1005707
3,37.59246063,127.0959549
1,37.59195328,127.0957565
1,37.59126005,127.1023055
1,37.59345169,127.1009159
4,37.5927887,127.094696
2,37.59080124,127.0994339
2,37.60116959,127.1007919
2,37.59624863,127.0961151
4,37.59633255,127.0983734
2,37.60329819,127.1072464
2,37.59930801,127.1014404
3,37.6014678,127.114588
2,37.599823,127.1051559
2,37.59581046,127.0794291
3,37.60312653,127.10215
8,37.60121536,127.106163
4,37.59862137,127.1020889
4,37.60551453,127.1050339
2,37.59729385,127.0955658
2,37.59521958,127.095075
2,37.59799957,127.0951309
2,37.59851074,127.101059
2,37.5965271,127.0953751
1,37.59727217,127.0938884
3,37.60037801,127.1081954
1,37.60307935,127.1054302
1,37.6030389,127.104684
3,37.59623869,127.103383
3,37.60266462,127.1084329
1,37.60137558,127.111496
4,37.59586716,127.0940933
4,37.59850535,127.0975142
4,37.60121865,127.1133841
3,37.60019909,127.1119916
1,37.59791016,127.1013058
4,37.5961207,127.1017892
1,37.59697342,127.096283
4,37.59650421,127.0995331
4,37.5966879,127.0974477
1,37.59958754,127.1024629
4,37.60216522,127.103302
3,37.59890366,127.1045074
3,37.59848785,127.1049042
1,37.59576419,127.0967267
2,37.59712042,127.1030482
2,37.60195923,127.1017075
4,37.59762851,127.0963134
3,37.6016655,127.1059952
1,37.59562102,127.0972507
4,37.59598049,127.094987
3,37.59848266,127.0996369
3,37.59535255,127.1016029
4,37.60352325,127.1033478
3,37.59917843,127.1035835
3,37.59793725,127.1034561
3,37.58318329,127.0934753
4,37.58214951,127.090477
2,37.58817291,127.0978928
2,37.58908463,127.0975342
2,37.58716362,127.1016635
2,37.58082962,127.0949554
3,37.58358002,127.0889053
2,37.58343124,127.0900879
2,37.58180636,127.0910069
2,37.58626556,127.0962219
4,37.58276367,127.0867004
1,37.58926392,127.1012497
1,37.58947372,127.0987015
1,37.58882904,127.0986862
4,37.58375931,127.0924301
4,37.58396149,127.0900574
3,37.58543015,127.0954971
1,37.58889811,127.1005401
3,37.58090094,127.0878375
5,37.58196674,127.0952731
3,37.58246582,127.0842745
1,37.58391593,127.0905189
3,37.58117171,127.0897559
1,37.58098984,127.0903244
1,37.58773041,127.0974197
1,37.58840112,127.0998477
2,37.58336657,127.0912427
1,37.58972168,127.0984955
3,37.57694798,127.0876529
1,37.5871582,127.0951538
2,37.5894925,127.1005182
4,37.58105851,127.0926486
1,37.58293213,127.0900495
1,37.58900042,127.1021018
1,37.58840312,127.1015535
3,37.58219879,127.0892358
1,37.58168793,127.0904465
1,37.58932257,127.0945565
4,37.58182081,127.0867135
3,37.58223278,127.0880349
5,37.58972168,127.0960236
3,37.58121571,127.0852804
1,37.58270367,127.0880061
4,37.58185959,127.0942612
4,37.58239365,127.0854721
3,37.5839119,127.0850525
3,37.58359528,127.0952072
3,37.58336416,127.0906304
1,37.5877037,127.0966644
1,37.58712725,127.1003274
4,37.58291228,127.0894084
1,37.5820694,127.0848236
1,37.58322144,127.0923691
1,37.58802487,127.100125
2,37.58823395,127.0953064
3,37.58890492,127.0979823
4,37.58328247,127.0869064
2,37.581707,127.0883102
2,37.58200011,127.0915678
1,37.58906937,127.0991898
1,37.58885904,127.0997583
4,37.57868195,127.0863342
2,37.57852173,127.0837479
2,37.57869339,127.0894699
4,37.57678604,127.0852051
2,37.57774353,127.0842361
3,37.57961273,127.0891647
4,37.57801056,127.0922012
2,37.58060837,127.0839081
2,37.5793664,127.0837758
2,37.577034,127.0898361
1,37.578125,127.0842819
1,37.57691574,127.0812912
2,37.5772004,127.0806113
1,37.57810974,127.0858154
1,37.57952499,127.0951004
2,37.57761383,127.0884323
3,37.57725634,127.0838801
1,37.57797241,127.0930099
4,37.58004478,127.0836163
4,37.57984924,127.0862427
3,37.57872391,127.0902786
1,37.57894282,127.0923764
4,37.57968054,127.0899946
5,37.57930318,127.0878398
4,37.5800067,127.0887392
1,37.57810018,127.0835851
2,37.58056474,127.0849703
2,37.58006142,127.0845604
3,37.57921168,127.0854043
4,37.5788269,127.0882187
3,37.57892227,127.0904541
2,37.57772064,127.0825424
4,37.5793072,127.0895914
2,37.57919107,127.0906856
1,37.57828522,127.0918808
1,37.57856369,127.0933075
1,37.57857513,127.0942383
5,37.57923435,127.0832424
1,37.5775121,127.0811765
2,37.57857132,127.0870285
2,37.57641501,127.0807265
5,37.57815205,127.0891996
1,37.58001626,127.092133
1,37.58552551,127.0752945
1,37.5857048,127.0751724
3,37.58478546,127.0806503
2,37.58586206,127.0816007
1,37.58543396,127.0813904
1,37.58182606,127.0783485
2,37.5862236,127.0797348
3,37.58543015,127.0790405
1,37.58416886,127.0826985
3,37.58547211,127.0833359
1,37.58657837,127.0825272
1,37.58419037,127.081337
3,37.58382386,127.0783195
1,37.58454251,127.0760875
1,37.58528519,127.082756
3,37.58478928,127.0831451
1,37.58430862,127.0767365
1,37.58363342,127.0833817
1,37.58740234,127.0836639
1,37.58372902,127.079254
1,37.58428142,127.0775681
4,37.58480156,127.0789245
1,37.58348669,127.081257
5,37.58654022,127.0821609
1,37.58573711,127.0784032
1,37.58300781,127.078804
1,37.58404922,127.080658
1,37.58611298,127.0828476
4,37.58558822,127.0820251
3,37.58322978,127.0772398
1,37.58453208,127.078232
3,37.58470711,127.0820631
3,37.58614705,127.0807851
3,37.57661057,127.0878296
1,37.57120895,127.085228
2,37.57582474,127.0861664
4,37.57342911,127.0830917
3,37.57329559,127.0810165
3,37.57107925,127.0854185
3,37.57382584,127.0869904
1,37.57154846,127.0822678
1,37.57525918,127.0880282
4,37.57427979,127.0869446
1,37.58638382,127.0846329
2,37.5933342,127.0919189
3,37.58476257,127.087471
2,37.58886577,127.0869216
5,37.58765362,127.0900547
1,37.58555093,127.0839481
4,37.5925293,127.0913391
4,37.58545382,127.0914186
2,37.58786901,127.0934525
3,37.59194183,127.0886765
1,37.58666611,127.0860596
4,37.59048462,127.0891113
3,37.60824966,127.0776596
4,37.60837555,127.0731888
3,37.61196518,127.075882
2,37.61294937,127.0755005
4,37.60897065,127.0762122
1,37.61028671,127.0754318
4,37.61642075,127.0750046
2,37.60765839,127.0729294
3,37.60617065,127.0780182
2,37.60578918,127.0777435
3,37.60488129,127.0743027
1,37.6125946,127.0733643
3,37.60600981,127.0770324
5,37.60982924,127.0762921
5,37.60812421,127.0766178
2,37.61357117,127.074379
2,37.60752869,127.0773468
4,37.60949326,127.074585
1,37.6088829,127.075531
1,37.61256027,127.0743256
6,37.60645294,127.0752106
4,37.60779953,127.0749207
4,37.61162186,127.0740814
2,37.61504364,127.0745239
4,37.60565186,127.0745468
1,37.61095873,127.0750611
1,37.61326218,127.075943
3,37.60552597,127.0794525
4,37.61223422,127.0805815
3,37.61705017,127.0801295
2,37.60796356,127.0809937
2,37.61289978,127.080574
2,37.61773956,127.0813106
4,37.61862002,127.0841332
3,37.61799158,127.0833534
3,37.61352921,127.0814743
2,37.61823273,127.0817871
1,37.61057281,127.081871
4,37.61572266,127.078949
1,37.61540222,127.0800629
1,37.6174469,127.0782547
1,37.61819839,127.0806885
3,37.61820984,127.0871658
3,37.61975205,127.0844697
1,37.61762162,127.0781483
1,37.6144089,127.0793664
1,37.60905608,127.0791565
4,37.61214066,127.0785599
2,37.6073043,127.0803627
1,37.60645676,127.0798569
4,37.60653252,127.0805629
1,37.61329269,127.0786972
3,37.6098327,127.0786007
4,37.570248,126.916911
5,37.560265,126.959771
4,37.557351,126.946241
5,37.577845,126.933508
5,37.582872,126.928543
5,37.582691,126.926902
3,37.585031,126.934802
4,37.577148,126.90628
5,37.58201,126.91878
4,37.58914,126.944174
4,37.583123,126.912457
4,37.583668,126.912505
4,37.5841,126.911874
4,37.585453,126.91333
4,37.584681,126.914007
4,37.584205,126.913124
4,37.560236,126.964368
4,37.567913,126.960735
3,37.557669,126.939239
4,37.559367,126.938253
3,37.560083,126.932646
3,37.582213,126.939363
5,37.576315,126.931588
5,37.585707,126.941259
4,37.587445,126.944498
4,37.597899,126.947461
4,37.599941,126.945521
4,37.579668,126.92971
5,37.576387,126.920771
4,37.578171,126.906633
1,37.562795,126.929218
5,37.562007,126.958455
3,37.566156,126.964098
3,37.565785,126.963746
3,37.565543,126.960143
4,37.558732,126.93796
4,37.565226,126.93263
4,37.570226,126.923054
5,37.586682,126.941137
5,37.593369,126.948701
4,37.581309,126.92136
3,37.578725,126.913242
4,37.559579,126.944467
4,37.556307,126.938604
4,37.566147,126.931676
4,37.588333,126.948325
4,37.593713,126.9516
3,37.593129,126.933105
4,37.587512,126.932041
5,37.576457,126.924113
5,37.574361,126.923194
5,37.578934,126.91137
5,37.575778,126.906526
3,37.559409,126.945139
4,37.587685,126.942675
4,37.562248,126.960862
5,37.569278,126.959802
4,37.560409,126.930533
4,37.567668,126.948003
4,37.5728,126.937107
4,37.563929,126.931922
4,37.563897,126.933427
4,37.570436,126.928297
4,37.576667,126.931188
4,37.576819,126.932621
4,37.575558,126.928897
4,37.577768,126.934696
4,37.570133,126.921688
4,37.573096,126.928758
2,37.564452,126.931587
4,37.587201,126.936394
6,37.583128,126.95062
5,37.562333,126.95905
3,37.58569,126.937618
5,37.600498,126.949442
4,37.600581,126.945014
4,37.591005,126.933954
5,37.586658,126.931489
2,37.567562,126.951695
8,37.574939,126.912988
9,37.574936,126.913556
2,37.571276,126.953882
3,37.575532,126.940966
1,37.572941,126.927382
4,37.572941,126.927382
2,37.6058,126.949951
3,37.590868,126.953922
4,37.590939,126.950319
1,37.561305,126.930645
2,37.561305,126.930645
1,37.567744,126.921488
1,37.576079,126.932603
1,37.571353,126.928069
2,37.598787,126.947645
1,37.591259,126.945462
1,37.582378,126.910431
2,37.585037,126.939664
13,37.574108,126.918545
4,37.570861,126.916511
8,37.571968,126.914038
9,37.561854,126.954875
7,37.56107,126.955755
2,37.560495,126.95121
3,37.568973,126.930467
1,37.582922,126.942268
3,37.586875,126.939969
2,37.595185,126.947481
2,37.601652,126.950418
2,37.587887,126.930381
3,37.586081,126.952504
1,37.562128,126.961867
1,37.57058,126.960544
1,37.564345,126.959029
1,37.564012,126.958164
1,37.565042,126.952564
1,37.559392,126.958005
1,37.577445,126.913951
3,37.558307,126.959933
1,37.569074,126.945339
1,37.56,126.931963
1,37.560499,126.927379
1,37.55928,126.929164
1,37.575915,126.934272
1,37.564824,126.930449
1,37.56191,126.930615
1,37.567215,126.921537
1,37.568269,126.919028
1,37.583181,126.943752
1,37.589255,126.942672
1,37.585104,126.936418
1,37.587702,126.946726
1,37.570567,126.915052
1,37.562131,126.959587
1,37.599934,126.948806
1,37.599038,126.949231
2,37.565958,126.95459
4,37.598359,126.945951
5,37.578164,126.92483
1,37.582868,126.922218
5,37.581664,126.920636
1,37.578328,126.914238
4,37.580308,126.908614
5,37.557825,126.956822
5,37.565944,126.958558
5,37.558779,126.944512
5,37.559743,126.927677
5,37.568755,126.93041
3,37.579655,126.916953
2,37.594952,126.946622
11,37.558876,126.955332
11,37.558184,126.952262
9,37.558441,126.951723
6,37.558781,126.948119
7,37.558645,126.955488
2,37.557645,126.952041
3,37.557695,126.956027
2,37.576038,126.934409
4,37.563078,126.930038
4,37.59459,126.948763
2,37.601053,126.944175
4,37.594147,126.942083
4,37.578381,126.953649
4,37.594886,126.942654
6,37.573648,126.930243
3,37.579202,126.90701
3,37.558341,126.940274
10,37.580063,126.919415
3,37.579611,126.937774
4,37.576716,126.929982
12,37.58439,126.943917
2,37.576876,126.934319
4,37.596236,126.955405
1,37.572158,126.95896
28,37.578901,126.917756
3,37.586845,126.954559
6,37.585457,126.938656
19,37.577311,126.917232
8,37.557476,126.945715
6,37.596496,126.946183
10,37.594704,126.942887
14,37.585373,126.938912
3,37.568643,126.96372
4,37.567981,126.963138
4,37.577455,126.908442
4,37.577429,126.906792
4,37.579521,126.952661
4,37.579725,126.950931
4,37.578697,126.918571
4,37.583625,126.929297
5,37.584106,126.928725
4,37.596695,126.949308
3,37.5866,126.933971
3,37.576465,126.905502
1,37.582265,126.916866
1,37.585237,126.913832
1,37.580516,126.914255
5,37.565002,126.95433
4,37.561256,126.959493
4,37.55809,126.940082
5,37.556945,126.938226
5,37.557604,126.931355
5,37.571599,126.928017
5,37.567159,126.930262
5,37.577992,126.935019
5,37.586864,126.943098
5,37.594293,126.949503
5,37.595454,126.933925
1,37.558622,126.940341
1,37.583183,126.93848
3,37.56949,126.926165
1,37.586389,126.93738
1,37.586765,126.94737
1,37.562984,126.960338
3,37.562842,126.96252
2,37.567047,126.959492
1,37.566275,126.953602
1,37.563308,126.957681
1,37.558881,126.958998
1,37.558479,126.958142
1,37.579936,126.90754
1,37.567623,126.946293
1,37.556675,126.934305
1,37.561176,126.931866
5,37.559206,126.932448
1,37.560311,126.928203
1,37.565812,126.933616
1,37.570952,126.936135
1,37.572327,126.930752
1,37.561304,126.928147
1,37.567189,126.924296
4,37.571896,126.923397
4,37.571442,126.921917
1,37.568953,126.918804
1,37.582957,126.937383
4,37.586172,126.943384
4,37.584586,126.938151
4,37.577712,126.909769
3,37.59367,126.946979
1,37.590036,126.944637
4,37.584453,126.943638
4,37.570661,126.959853
4,37.569238,126.963189
4,37.558828,126.946571
4,37.561713,126.942992
5,37.560514,126.941497
5,37.569776,126.933433
3,37.569406,126.934607
3,37.583862,126.927822
4,37.584045,126.926465
5,37.578955,126.908228
5,37.592304,126.943773
5,37.564328,126.944641
5,37.57815,126.923917
4,37.590253,126.94374
3,37.562599,126.965961
3,37.564799,126.963119
4,37.557236,126.932874
3,37.579072,126.952124
4,37.583833,126.922201
4,37.577377,126.913205
4,37.59054,126.944268
3,37.594088,126.9461
1,37.568688,126.917282
1,37.573439,126.924028
2,37.581913,126.939901
1,37.59217,126.944184
1,37.578119,126.93098
1,37.577669,126.930483
2,37.582484,126.909123
2,37.559394,126.8915
1,37.581957,126.937838
1,37.58126,126.937419
1,37.581632,126.937428
2,37.578318,126.904788
1,37.597203,126.956081
1,37.596437,126.952983
1,37.596609,126.950879
1,37.598644,126.947579
1,37.595242,126.947331
1,37.586201,126.935011
1,37.590684,126.940796
1,37.591602,126.943586
1,37.591919,126.944494
1,37.591423,126.943031
2,37.591355,126.942824
1,37.590223,126.939931
3,37.588137,126.943151
5,37.599788,126.950604
4,37.59697,126.950914
4,37.596491,126.950962
1,37.601307,126.948537
4,37.574948,126.927786
4,37.600266,126.94584
4,37.595008,126.942533
4,37.593992,126.933299
1,37.58997,126.935311
1,37.576754,126.925837
6,37.585789,126.926014
5,37.582097,126.925188
5,37.581012,126.922761
5,37.578028,126.925471
4,37.580715,126.918007
4,37.578714,126.919392
5,37.581503,126.922624
5,37.57603,126.922765
5,37.584827,126.911783
5,37.578118,126.914978
4,37.581631,126.915611
4,37.579834,126.91381
5,37.583277,126.915304
5,37.579112,126.914109
4,37.568776,126.933454
5,37.568163,126.960801
5,37.568121,126.934061
4,37.59667,126.938778
5,37.581374,126.934309
4,37.569719,126.924541
4,37.576617,126.907229
5,37.582964,126.917847
5,37.595193,126.949272
4,37.587694,126.937387
4,37.576757,126.922804
5,37.582371,126.923905
4,37.55757,126.943535
5,37.577802,126.905281
5,37.584194,126.911006
5,37.58234,126.909031
5,37.581042,126.916877
4,37.56907,126.92858
5,37.583507,126.935255
5,37.58074,126.928772
4,37.558582,126.941637
5,37.584232,126.93934
6,37.585489,126.94856
1,37.578007,126.931888
1,37.579238,126.934844
1,37.585234,126.935757
1,37.58777,126.936197
3,37.569714,126.917921
3,37.574839,126.924697
3,37.57521,126.921397
3,37.583724,126.914325
1,37.577766,126.921141
1,37.561714,126.927952
2,37.556874,126.935981
1,37.567132,126.964183
1,37.585594,126.949082
3,37.562487,126.966905
6,37.557043,126.93453
5,37.557642,126.934852
5,37.558188,126.933454
3,37.558849,126.947277
3,37.58381,126.92316
4,37.580318,126.919398
4,37.589425,126.945571
4,37.559119,126.939351
4,37.558908,126.936248
3,37.557854,126.938758
4,37.558896,126.935059
4,37.557243,126.937775
4,37.558593,126.939695
4,37.560184,126.933724
5,37.557727,126.936247
3,37.572954,126.935646
3,37.590526,126.946269
3,37.580051,126.933908
